step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,4.793294,0.017825,4.783281,0.014254,0.0,0.000020
100,3.774336,0.125223,4.931288,0.008909,0.5,0.001000
200,0.714067,0.908200,3.786143,0.398218,1.0,0.001000
300,0.051377,0.999554,3.184937,0.485969,1.5,0.001000
400,0.042853,1.000000,3.173705,0.486414,2.0,0.001000
500,0.007046,1.000000,3.056801,0.486860,2.5,0.001000
600,0.005393,1.000000,3.104459,0.488641,3.0,0.001000
700,0.003893,1.000000,2.984956,0.487751,3.5,0.001000
800,0.471452,0.920232,3.492077,0.416481,3.9,0.001000
900,0.010311,1.000000,2.703811,0.490869,4.4,0.001000
1000,0.136495,0.997326,2.709308,0.487751,5.0,0.001000
1100,0.009617,1.000000,2.504994,0.492205,5.4,0.001000
1200,0.050316,1.000000,2.252207,0.501114,5.9,0.001000
1300,0.014030,1.000000,2.161137,0.502004,6.4,0.001000
1400,0.025331,1.000000,1.822177,0.523831,6.9,0.001000
1500,0.014299,1.000000,1.865850,0.521604,7.4,0.001000
1600,0.048390,1.000000,1.152088,0.649889,7.9,0.001000
1700,0.019813,1.000000,1.087195,0.667706,8.4,0.001000
1800,0.027166,1.000000,0.346434,0.951893,8.9,0.001000
1900,0.015592,1.000000,0.190284,0.987973,9.4,0.001000
2000,0.008087,1.000000,0.088167,0.995100,9.9,0.001000
2100,0.025487,1.000000,0.072441,0.996882,10.4,0.001000
2200,0.016391,1.000000,0.038064,0.999109,10.9,0.001000
2300,0.009947,1.000000,0.019640,1.000000,11.4,0.001000
2400,0.015550,1.000000,0.028243,0.999555,11.9,0.001000
2500,0.012293,1.000000,0.019385,1.000000,12.4,0.001000
2600,0.059746,1.000000,0.093789,0.999109,12.9,0.001000
2700,0.017462,1.000000,0.025822,1.000000,13.4,0.001000
2800,0.012031,1.000000,0.015847,1.000000,13.9,0.001000
2900,0.020548,1.000000,0.028865,1.000000,14.3,0.001000
3000,0.017630,1.000000,0.022728,1.000000,14.8,0.001000
3100,0.073626,1.000000,0.104593,0.997773,15.3,0.001000
3200,0.020447,1.000000,0.026291,1.000000,15.8,0.001000
3300,0.013082,1.000000,0.015905,1.000000,16.2,0.001000
3400,0.017286,1.000000,0.021505,1.000000,16.7,0.001000
3500,0.016292,1.000000,0.018729,1.000000,17.2,0.001000
3600,0.044647,1.000000,0.056962,1.000000,17.7,0.001000
3700,0.021377,1.000000,0.024768,1.000000,18.2,0.001000
3800,0.014481,1.000000,0.016096,1.000000,18.7,0.001000
3900,0.022231,1.000000,0.026518,1.000000,19.2,0.001000
4000,0.019169,1.000000,0.021613,1.000000,19.7,0.001000
4100,0.021576,1.000000,0.026089,1.000000,20.1,0.001000
4200,0.017231,1.000000,0.019635,1.000000,20.7,0.001000
4300,0.075469,1.000000,0.092615,0.999555,21.2,0.001000
4400,0.018092,1.000000,0.020545,1.000000,21.6,0.001000
4500,0.249446,0.987968,0.279639,0.982628,22.2,0.001000
4600,0.022924,1.000000,0.026517,1.000000,22.7,0.001000
4700,0.016902,1.000000,0.018907,1.000000,23.1,0.001000
4800,0.020398,1.000000,0.023720,1.000000,23.6,0.001000
4900,0.017989,1.000000,0.020229,1.000000,24.2,0.001000
5000,0.050776,1.000000,0.060502,1.000000,24.6,0.001000
5100,0.022487,1.000000,0.025232,1.000000,25.2,0.001000
5200,0.014872,1.000000,0.016177,1.000000,25.7,0.001000
5300,0.020079,1.000000,0.022555,1.000000,26.2,0.001000
5400,0.017261,1.000000,0.018843,1.000000,26.7,0.001000
5500,0.024742,1.000000,0.028946,1.000000,27.2,0.001000
5600,0.018760,1.000000,0.020675,1.000000,27.7,0.001000
5700,0.026293,1.000000,0.030417,1.000000,28.2,0.001000
5800,0.018963,1.000000,0.021219,1.000000,28.6,0.001000
5900,0.323404,0.975936,0.397654,0.958129,29.1,0.001000
6000,0.019521,1.000000,0.022276,1.000000,29.6,0.001000
6100,0.015499,1.000000,0.017400,1.000000,30.1,0.001000
6200,0.021677,1.000000,0.025163,1.000000,30.6,0.001000
6300,0.016537,1.000000,0.018536,1.000000,31.1,0.001000
6400,0.022409,1.000000,0.026460,1.000000,31.5,0.001000
6500,0.017175,1.000000,0.019271,1.000000,32.0,0.001000
6600,0.023599,1.000000,0.027845,1.000000,32.6,0.001000
6700,0.020328,1.000000,0.022544,1.000000,33.1,0.001000
6800,0.024585,1.000000,0.029235,1.000000,33.6,0.001000
6900,0.018574,1.000000,0.020793,1.000000,34.1,0.001000
7000,0.023267,1.000000,0.027815,1.000000,34.6,0.001000
7100,0.018815,1.000000,0.021074,1.000000,35.1,0.001000
7200,0.026797,1.000000,0.034029,1.000000,35.7,0.001000
7300,0.018553,1.000000,0.021354,1.000000,36.1,0.001000
7400,0.330834,0.968360,0.380047,0.959020,36.7,0.001000
7500,0.021421,1.000000,0.024993,1.000000,37.2,0.001000
7600,0.015792,1.000000,0.017468,1.000000,37.7,0.001000
7700,0.019882,1.000000,0.023467,1.000000,38.2,0.001000
7800,0.017793,1.000000,0.019834,1.000000,38.6,0.001000
7900,0.069651,1.000000,0.084003,1.000000,39.1,0.001000
8000,0.024324,1.000000,0.027311,1.000000,39.6,0.001000
8100,0.126661,0.999109,0.152049,0.999109,40.1,0.001000
8200,0.023389,1.000000,0.026427,1.000000,40.5,0.001000
8300,0.095169,0.999554,0.116205,0.999555,41.0,0.001000
8400,0.023940,1.000000,0.027645,1.000000,41.5,0.001000
8500,0.014893,1.000000,0.016726,1.000000,42.0,0.001000
8600,0.021632,1.000000,0.025744,1.000000,42.5,0.001000
8700,0.019487,1.000000,0.021736,1.000000,43.0,0.001000
8800,0.049069,1.000000,0.061223,1.000000,43.5,0.001000
8900,0.019770,1.000000,0.022161,1.000000,43.9,0.001000
9000,0.238946,0.987077,0.286938,0.981292,44.4,0.001000
9100,0.019044,1.000000,0.021437,1.000000,45.0,0.001000
9200,0.013875,1.000000,0.015369,1.000000,45.5,0.001000
9300,0.023698,1.000000,0.027429,1.000000,45.9,0.001000
9400,0.020576,1.000000,0.022512,1.000000,46.4,0.001000
9500,0.026299,1.000000,0.032261,1.000000,46.9,0.001000
9600,0.021398,1.000000,0.024175,1.000000,47.4,0.001000
9700,0.135086,0.999554,0.173117,0.993764,47.9,0.001000
9800,0.019439,1.000000,0.022046,1.000000,48.4,0.001000
9900,0.014198,1.000000,0.015756,1.000000,48.9,0.001000
10000,0.022521,1.000000,0.026030,1.000000,49.4,0.001000
10100,0.020754,1.000000,0.022927,1.000000,49.9,0.001000
10200,0.032383,1.000000,0.038758,1.000000,50.4,0.001000
10300,0.022065,1.000000,0.024428,1.000000,50.8,0.001000
10400,0.139921,0.996881,0.169777,0.995100,51.3,0.001000
10500,0.023817,1.000000,0.026823,1.000000,51.8,0.001000
10600,0.016154,1.000000,0.017651,1.000000,52.3,0.001000
10700,0.024228,1.000000,0.028410,1.000000,52.9,0.001000
10800,0.018429,1.000000,0.020716,1.000000,53.3,0.001000
10900,0.036425,1.000000,0.042780,1.000000,53.8,0.001000
11000,0.018214,1.000000,0.020271,1.000000,54.3,0.001000
11100,0.011824,1.000000,0.012981,1.000000,54.8,0.001000
11200,0.023985,1.000000,0.028331,1.000000,55.3,0.001000
11300,0.020136,1.000000,0.022500,1.000000,55.8,0.001000
11400,0.024037,1.000000,0.027740,1.000000,56.3,0.001000
11500,0.021263,1.000000,0.023441,1.000000,56.8,0.001000
11600,0.039970,1.000000,0.047608,1.000000,57.2,0.001000
11700,0.021303,1.000000,0.023613,1.000000,57.7,0.001000
11800,0.014322,1.000000,0.015678,1.000000,58.2,0.001000
11900,0.018156,1.000000,0.020596,1.000000,58.6,0.001000
12000,0.015221,1.000000,0.016884,1.000000,59.1,0.001000
12100,0.022312,1.000000,0.025254,1.000000,59.6,0.001000
12200,0.018176,1.000000,0.020230,1.000000,60.1,0.001000
12300,0.022013,1.000000,0.025616,1.000000,60.6,0.001000
12400,0.018407,1.000000,0.020398,1.000000,61.0,0.001000
12500,0.048746,1.000000,0.058565,1.000000,61.5,0.001000
12600,0.021454,1.000000,0.023985,1.000000,62.0,0.001000
12700,1.347737,0.671123,1.572675,0.610245,62.5,0.001000
12800,0.022808,1.000000,0.026191,1.000000,63.0,0.001000
12900,0.017269,1.000000,0.018974,1.000000,63.5,0.001000
13000,0.022341,1.000000,0.025629,1.000000,64.0,0.001000
13100,0.019838,1.000000,0.021955,1.000000,64.5,0.001000
13200,0.020630,1.000000,0.023650,1.000000,65.0,0.001000
13300,0.015673,1.000000,0.017305,1.000000,65.5,0.001000
13400,0.019326,1.000000,0.022899,1.000000,66.0,0.001000
13500,0.017483,1.000000,0.019395,1.000000,66.5,0.001000
13600,0.034826,1.000000,0.039863,1.000000,66.9,0.001000
